timestamp,vendor,model,condition,lang,question_id,input_tokens,output_tokens,cost_usd,cumulative_total_usd
2026-04-23T03:34:27.477740+00:00,openai,gpt-4o-mini,cold,es,Q57,83,419,0.000264,0.18905600000000003
2026-04-23T03:34:36.328399+00:00,openai,gpt-4o-mini,cold,es,Q58,72,351,0.000221,0.18927700000000003
2026-04-23T03:34:39.731816+00:00,openai,gpt-4o-mini,cold,es,Q59,65,233,0.00015,0.18942700000000004
2026-04-23T03:34:44.627220+00:00,openai,gpt-4o-mini,cold,es,Q60,82,269,0.000174,0.18960100000000005
2026-04-23T03:34:53.470063+00:00,openai,gpt-4o-mini,cold,es,Q61,74,429,0.000269,0.18987000000000004
2026-04-23T03:34:56.981105+00:00,openai,gpt-4o-mini,cold,es,Q62,73,187,0.000123,0.18999300000000005
2026-04-23T03:35:06.581879+00:00,openai,gpt-4o-mini,cold,es,Q63,92,450,0.000284,0.19027700000000006
2026-04-23T03:35:08.239350+00:00,openai,gpt-4o-mini,cold,es,Q64,110,79,6.4e-05,0.19034100000000007
2026-04-23T03:35:16.547020+00:00,openai,gpt-4o-mini,cold,es,Q65,91,354,0.000226,0.19056700000000007
2026-04-23T03:35:18.780699+00:00,openai,gpt-4o-mini,cold,es,Q66,110,76,6.2e-05,0.19062900000000008
2026-04-23T03:35:24.769651+00:00,openai,gpt-4o-mini,cold,es,Q67,86,268,0.000174,0.19080300000000008
2026-04-23T03:35:28.473246+00:00,openai,gpt-4o-mini,cold,es,Q68,81,264,0.000171,0.1909740000000001
2026-04-23T03:35:34.420530+00:00,openai,gpt-4o-mini,cold,es,Q69,75,255,0.000164,0.19113800000000009
2026-04-23T03:35:38.046841+00:00,openai,gpt-4o-mini,cold,es,Q70,66,101,7e-05,0.19120800000000007
2026-04-23T03:35:46.493849+00:00,openai,gpt-4o-mini,cold,es,Q71,130,531,0.000338,0.19154600000000008
2026-04-23T03:35:49.394474+00:00,openai,gpt-4o-mini,cold,es,Q72,81,168,0.000113,0.19165900000000008
2026-04-23T03:35:51.474531+00:00,openai,gpt-4o-mini,cold,es,Q73,110,123,9e-05,0.19174900000000009
2026-04-23T03:35:55.769386+00:00,openai,gpt-4o-mini,cold,es,Q74,70,229,0.000148,0.1918970000000001
2026-04-23T03:36:00.105672+00:00,openai,gpt-4o-mini,cold,es,Q75,94,195,0.000131,0.1920280000000001
2026-04-23T03:36:02.824236+00:00,google,gemini-2.5-flash,hot,es,Q01,5383,19,0.000819,0.19284700000000007
2026-04-23T03:36:04.607936+00:00,google,gemini-2.5-flash,hot,es,Q02,5387,34,0.000828,0.19367500000000007
2026-04-23T03:36:07.193694+00:00,google,gemini-2.5-flash,hot,es,Q03,5383,16,0.000817,0.19449200000000008
2026-04-23T03:36:10.098830+00:00,google,gemini-2.5-flash,hot,es,Q04,5393,32,0.000828,0.19532000000000008
2026-04-23T03:36:11.691259+00:00,google,gemini-2.5-flash,hot,es,Q05,5381,14,0.000816,0.1961360000000001
2026-04-23T03:36:13.574664+00:00,google,gemini-2.5-flash,hot,es,Q06,5384,21,0.00082,0.19695600000000008
2026-04-23T03:36:17.337817+00:00,google,gemini-2.5-flash,hot,es,Q07,5383,45,0.000834,0.19779000000000008
2026-04-23T03:36:19.537168+00:00,google,gemini-2.5-flash,hot,es,Q08,5392,29,0.000826,0.19861600000000007
2026-04-23T03:36:21.327482+00:00,google,gemini-2.5-flash,hot,es,Q09,5383,19,0.000819,0.19943500000000006
2026-04-23T03:36:23.861751+00:00,google,gemini-2.5-flash,hot,es,Q10,5385,23,0.000822,0.20025700000000005
2026-04-23T03:36:26.148065+00:00,google,gemini-2.5-flash,hot,es,Q11,5380,22,0.00082,0.20107700000000003
2026-04-23T03:36:28.113791+00:00,google,gemini-2.5-flash,hot,es,Q12,5383,20,0.000819,0.20189600000000002
2026-04-23T03:36:30.551417+00:00,google,gemini-2.5-flash,hot,es,Q13,5390,31,0.000827,0.20272300000000001
2026-04-23T03:36:33.109895+00:00,google,gemini-2.5-flash,hot,es,Q14,5387,25,0.000823,0.203546
2026-04-23T03:36:35.748985+00:00,google,gemini-2.5-flash,hot,es,Q15,5379,20,0.000819,0.204365
2026-04-23T03:36:38.055226+00:00,google,gemini-2.5-flash,hot,es,Q16,5384,18,0.000818,0.205183
2026-04-23T03:36:39.931831+00:00,google,gemini-2.5-flash,hot,es,Q17,5384,23,0.000821,0.206004
2026-04-23T03:36:41.789066+00:00,google,gemini-2.5-flash,hot,es,Q18,5381,26,0.000823,0.20682699999999998
2026-04-23T03:36:43.384729+00:00,google,gemini-2.5-flash,hot,es,Q19,5385,21,0.00082,0.20764699999999997
2026-04-23T03:36:47.136239+00:00,google,gemini-2.5-flash,hot,es,Q20,5381,17,0.000817,0.20846399999999998
2026-04-23T03:36:48.838889+00:00,google,gemini-2.5-flash,hot,es,Q21,5386,22,0.000821,0.20928499999999997
2026-04-23T03:36:50.991608+00:00,google,gemini-2.5-flash,hot,es,Q22,5387,36,0.00083,0.21011499999999997
2026-04-23T03:36:53.135848+00:00,google,gemini-2.5-flash,hot,es,Q23,5384,21,0.00082,0.21093499999999996
2026-04-23T03:36:54.905270+00:00,google,gemini-2.5-flash,hot,es,Q24,5387,29,0.000825,0.21175999999999995
2026-04-23T03:36:56.898950+00:00,google,gemini-2.5-flash,hot,es,Q25,5385,91,0.000862,0.21262199999999995
2026-04-23T03:36:59.102766+00:00,google,gemini-2.5-flash,hot,es,Q26,5386,27,0.000824,0.21344599999999994
2026-04-23T03:37:02.061001+00:00,google,gemini-2.5-flash,hot,es,Q27,5384,121,0.00088,0.21432599999999993
2026-04-23T03:37:04.386043+00:00,google,gemini-2.5-flash,hot,es,Q28,5378,16,0.000816,0.21514199999999994
2026-04-23T03:37:06.319132+00:00,google,gemini-2.5-flash,hot,es,Q29,5386,31,0.000826,0.21596799999999994
2026-04-23T03:37:08.293149+00:00,google,gemini-2.5-flash,hot,es,Q30,5387,26,0.000824,0.21679199999999993
2026-04-23T03:37:10.561781+00:00,google,gemini-2.5-flash,hot,es,Q31,5382,15,0.000816,0.21760799999999994
2026-04-23T03:37:12.752521+00:00,google,gemini-2.5-flash,hot,es,Q32,5386,20,0.00082,0.21842799999999993
2026-04-23T03:37:14.958376+00:00,google,gemini-2.5-flash,hot,es,Q33,5386,99,0.000867,0.21929499999999993
2026-04-23T03:37:17.764039+00:00,google,gemini-2.5-flash,hot,es,Q34,5393,89,0.000862,0.22015699999999994
2026-04-23T03:37:20.657734+00:00,google,gemini-2.5-flash,hot,es,Q35,5387,27,0.000824,0.22098099999999993
2026-04-23T03:37:22.864563+00:00,google,gemini-2.5-flash,hot,es,Q36,5390,31,0.000827,0.22180799999999992
2026-04-23T03:37:25.312373+00:00,google,gemini-2.5-flash,hot,es,Q37,5394,120,0.000881,0.22268899999999991
2026-04-23T03:37:27.354888+00:00,google,gemini-2.5-flash,hot,es,Q38,5385,33,0.000828,0.2235169999999999
2026-04-23T03:37:29.132883+00:00,google,gemini-2.5-flash,hot,es,Q39,5384,52,0.000839,0.22435599999999992
2026-04-23T03:37:31.323313+00:00,google,gemini-2.5-flash,hot,es,Q40,5401,59,0.000846,0.22520199999999993
2026-04-23T03:37:34.864487+00:00,google,gemini-2.5-flash,hot,es,Q41,5395,212,0.000936,0.22613799999999992
2026-04-23T03:37:36.727325+00:00,google,gemini-2.5-flash,hot,es,Q42,5388,33,0.000828,0.22696599999999992
2026-04-23T03:37:38.792990+00:00,google,gemini-2.5-flash,hot,es,Q43,5382,24,0.000822,0.2277879999999999
2026-04-23T03:37:41.510296+00:00,google,gemini-2.5-flash,hot,es,Q44,5386,34,0.000828,0.2286159999999999
2026-04-23T03:37:43.610473+00:00,google,gemini-2.5-flash,hot,es,Q45,5392,26,0.000824,0.2294399999999999
2026-04-23T03:37:45.887461+00:00,google,gemini-2.5-flash,hot,es,Q46,5396,26,0.000825,0.2302649999999999
2026-04-23T03:37:47.845157+00:00,google,gemini-2.5-flash,hot,es,Q47,5400,64,0.000848,0.23111299999999987
2026-04-23T03:37:49.978569+00:00,google,gemini-2.5-flash,hot,es,Q48,5389,42,0.000834,0.23194699999999988
2026-04-23T03:37:52.198729+00:00,google,gemini-2.5-flash,hot,es,Q49,5384,48,0.000836,0.23278299999999988
2026-04-23T03:37:54.523358+00:00,google,gemini-2.5-flash,hot,es,Q50,5390,73,0.000852,0.23363499999999987
2026-04-23T03:37:57.565500+00:00,google,gemini-2.5-flash,hot,es,Q51,5390,218,0.000939,0.23457399999999987
2026-04-23T03:38:05.263601+00:00,google,gemini-2.5-flash,hot,es,Q52,5392,371,0.001031,0.23560499999999987
2026-04-23T03:38:07.427012+00:00,google,gemini-2.5-flash,hot,es,Q53,5390,30,0.000826,0.23643099999999986
2026-04-23T03:38:09.396039+00:00,google,gemini-2.5-flash,hot,es,Q54,5397,30,0.000828,0.23725899999999986
2026-04-23T03:38:11.049104+00:00,google,gemini-2.5-flash,hot,es,Q55,5388,18,0.000819,0.23807799999999985
2026-04-23T03:38:19.212380+00:00,google,gemini-2.5-flash,hot,es,Q56,5442,400,0.001056,0.23913399999999985
2026-04-23T03:38:30.158926+00:00,google,gemini-2.5-flash,hot,es,Q57,5418,368,0.001033,0.24016699999999985
2026-04-23T03:38:39.709291+00:00,google,gemini-2.5-flash,hot,es,Q58,5403,407,0.001055,0.24122199999999985
2026-04-23T03:38:46.249219+00:00,google,gemini-2.5-flash,hot,es,Q59,5397,512,0.001117,0.24233899999999986
2026-04-23T03:38:57.333702+00:00,google,gemini-2.5-flash,hot,es,Q60,5419,451,0.001083,0.24342199999999986
2026-04-23T03:39:08.823490+00:00,google,gemini-2.5-flash,hot,es,Q61,5405,616,0.00118,0.24460199999999985
2026-04-23T03:39:19.044808+00:00,google,gemini-2.5-flash,hot,es,Q62,5406,710,0.001237,0.24583899999999984
2026-04-23T03:39:30.050074+00:00,google,gemini-2.5-flash,hot,es,Q63,5420,644,0.001199,0.24703799999999984
2026-04-23T03:39:40.794878+00:00,google,gemini-2.5-flash,hot,es,Q64,5438,82,0.000865,0.24790299999999985
2026-04-23T03:39:51.774926+00:00,google,gemini-2.5-flash,hot,es,Q65,5421,250,0.000963,0.24886599999999984
2026-04-23T03:39:59.683049+00:00,google,gemini-2.5-flash,hot,es,Q66,5451,221,0.00095,0.24981599999999984
2026-04-23T03:40:10.671051+00:00,google,gemini-2.5-flash,hot,es,Q67,5418,760,0.001269,0.25108499999999984
2026-04-23T03:40:19.852006+00:00,google,gemini-2.5-flash,hot,es,Q68,5414,378,0.001039,0.25212399999999985
2026-04-23T03:40:27.951694+00:00,google,gemini-2.5-flash,hot,es,Q69,5406,317,0.001001,0.2531249999999998
2026-04-23T03:40:31.444543+00:00,google,gemini-2.5-flash,hot,es,Q70,5398,174,0.000914,0.25403899999999985
2026-04-23T03:40:42.169841+00:00,google,gemini-2.5-flash,hot,es,Q71,5464,365,0.001039,0.25507799999999986
2026-04-23T03:40:49.460496+00:00,google,gemini-2.5-flash,hot,es,Q72,5411,140,0.000896,0.25597399999999987
2026-04-23T03:40:57.248317+00:00,google,gemini-2.5-flash,hot,es,Q73,5446,99,0.000876,0.25684999999999986
2026-04-23T03:41:02.483978+00:00,google,gemini-2.5-flash,hot,es,Q74,5401,132,0.000889,0.25773899999999983
2026-04-23T03:41:18.972929+00:00,google,gemini-2.5-flash,hot,es,Q75,5422,195,0.00093,0.2586689999999998
2026-04-23T03:41:24.127289+00:00,google,gemini-2.5-flash,cold,es,Q01,42,64,4.5e-05,0.25871399999999983
2026-04-23T03:41:29.505997+00:00,google,gemini-2.5-flash,cold,es,Q02,46,110,7.3e-05,0.2587869999999998
2026-04-23T03:41:34.341294+00:00,google,gemini-2.5-flash,cold,es,Q03,42,125,8.1e-05,0.2588679999999998
2026-04-23T03:41:40.849779+00:00,google,gemini-2.5-flash,cold,es,Q04,52,244,0.000154,0.2590219999999998
2026-04-23T03:41:44.695124+00:00,google,gemini-2.5-flash,cold,es,Q05,40,44,3.2e-05,0.2590539999999998
2026-04-23T03:41:50.278359+00:00,google,gemini-2.5-flash,cold,es,Q06,43,141,9.1e-05,0.2591449999999998
2026-04-23T03:41:58.882310+00:00,google,gemini-2.5-flash,cold,es,Q07,42,145,9.3e-05,0.2592379999999998
2026-04-23T03:42:04.610310+00:00,google,gemini-2.5-flash,cold,es,Q08,51,126,8.3e-05,0.2593209999999998
2026-04-23T03:42:07.960866+00:00,google,gemini-2.5-flash,cold,es,Q09,42,82,5.5e-05,0.25937599999999983
2026-04-23T03:42:14.313526+00:00,google,gemini-2.5-flash,cold,es,Q10,44,133,8.6e-05,0.2594619999999998
2026-04-23T03:42:22.238172+00:00,google,gemini-2.5-flash,cold,es,Q11,39,388,0.000239,0.2597009999999998
2026-04-23T03:42:26.773805+00:00,google,gemini-2.5-flash,cold,es,Q12,42,163,0.000104,0.2598049999999998
2026-04-23T03:42:29.694506+00:00,google,gemini-2.5-flash,cold,es,Q13,49,97,6.6e-05,0.2598709999999998
2026-04-23T03:42:36.015574+00:00,google,gemini-2.5-flash,cold,es,Q14,46,220,0.000139,0.2600099999999998
2026-04-23T03:42:39.054623+00:00,google,gemini-2.5-flash,cold,es,Q15,38,19,1.7e-05,0.2600269999999998
2026-04-23T03:42:43.700348+00:00,google,gemini-2.5-flash,cold,es,Q16,43,74,5.1e-05,0.2600779999999998
2026-04-23T03:42:50.177420+00:00,google,gemini-2.5-flash,cold,es,Q17,43,151,9.7e-05,0.2601749999999998
2026-04-23T03:42:58.829304+00:00,google,gemini-2.5-flash,cold,es,Q18,40,312,0.000193,0.2603679999999998
2026-04-23T03:43:05.353753+00:00,google,gemini-2.5-flash,cold,es,Q19,44,175,0.000112,0.2604799999999998
2026-04-23T03:43:12.466535+00:00,google,gemini-2.5-flash,cold,es,Q20,40,173,0.00011,0.2605899999999998
2026-04-23T03:43:22.159970+00:00,google,gemini-2.5-flash,cold,es,Q21,45,280,0.000175,0.2607649999999998
2026-04-23T03:43:27.871923+00:00,google,gemini-2.5-flash,cold,es,Q22,46,149,9.6e-05,0.2608609999999998
2026-04-23T03:43:37.166618+00:00,google,gemini-2.5-flash,cold,es,Q23,43,185,0.000117,0.26097799999999977
2026-04-23T03:43:42.029159+00:00,google,gemini-2.5-flash,cold,es,Q24,46,44,3.3e-05,0.26101099999999977
2026-04-23T03:43:48.956365+00:00,google,gemini-2.5-flash,cold,es,Q25,44,242,0.000152,0.26116299999999976
2026-04-23T03:43:55.049647+00:00,google,gemini-2.5-flash,cold,es,Q26,45,84,5.7e-05,0.26121999999999973
2026-04-23T03:44:03.662838+00:00,google,gemini-2.5-flash,cold,es,Q27,43,233,0.000146,0.2613659999999997
2026-04-23T03:44:06.823597+00:00,google,gemini-2.5-flash,cold,es,Q28,37,63,4.3e-05,0.2614089999999997
2026-04-23T03:44:16.036905+00:00,google,gemini-2.5-flash,cold,es,Q29,45,388,0.00024,0.26164899999999974
2026-04-23T03:44:20.148645+00:00,google,gemini-2.5-flash,cold,es,Q30,46,86,5.8e-05,0.26170699999999975
2026-04-23T03:44:23.593459+00:00,google,gemini-2.5-flash,cold,es,Q31,41,94,6.3e-05,0.2617699999999997
2026-04-23T03:44:33.231223+00:00,google,gemini-2.5-flash,cold,es,Q32,45,461,0.000283,0.2620529999999997
2026-04-23T03:44:46.315143+00:00,google,gemini-2.5-flash,cold,es,Q33,45,79,5.4e-05,0.2621069999999997
2026-04-23T03:44:58.491563+00:00,google,gemini-2.5-flash,cold,es,Q34,52,427,0.000264,0.2623709999999997
2026-04-23T03:45:04.687441+00:00,google,gemini-2.5-flash,cold,es,Q35,46,157,0.000101,0.2624719999999997
2026-04-23T03:45:11.852096+00:00,google,gemini-2.5-flash,cold,es,Q36,49,378,0.000234,0.2627059999999997
2026-04-23T03:45:21.842148+00:00,google,gemini-2.5-flash,cold,es,Q37,53,600,0.000368,0.2630739999999997
2026-04-23T03:45:30.186293+00:00,google,gemini-2.5-flash,cold,es,Q38,44,216,0.000136,0.2632099999999997
2026-04-23T03:45:35.971157+00:00,google,gemini-2.5-flash,cold,es,Q39,43,71,4.9e-05,0.26325899999999974
2026-04-23T03:45:45.787867+00:00,google,gemini-2.5-flash,cold,es,Q40,60,209,0.000134,0.26339299999999977
2026-04-23T03:45:57.739864+00:00,google,gemini-2.5-flash,cold,es,Q41,54,844,0.000514,0.2639069999999998
2026-04-23T03:46:05.231553+00:00,google,gemini-2.5-flash,cold,es,Q42,47,315,0.000196,0.26410299999999975
2026-04-23T03:46:08.981489+00:00,google,gemini-2.5-flash,cold,es,Q43,41,51,3.7e-05,0.26413999999999976
2026-04-23T03:46:23.625038+00:00,google,gemini-2.5-flash,cold,es,Q44,45,734,0.000447,0.26458699999999974
2026-04-23T03:46:30.090247+00:00,google,gemini-2.5-flash,cold,es,Q45,51,134,8.8e-05,0.2646749999999997
2026-04-23T03:46:35.737859+00:00,google,gemini-2.5-flash,cold,es,Q46,55,186,0.00012,0.2647949999999997
2026-04-23T03:46:43.180703+00:00,google,gemini-2.5-flash,cold,es,Q47,59,314,0.000197,0.26499199999999973
2026-04-23T03:46:54.927530+00:00,google,gemini-2.5-flash,cold,es,Q48,48,855,0.00052,0.26551199999999975
2026-04-23T03:46:58.493205+00:00,google,gemini-2.5-flash,cold,es,Q49,43,29,2.4e-05,0.26553599999999977
2026-04-23T03:47:07.912294+00:00,google,gemini-2.5-flash,cold,es,Q50,49,302,0.000189,0.26572499999999977
2026-04-23T03:47:21.869960+00:00,google,gemini-2.5-flash,cold,es,Q51,49,879,0.000535,0.2662599999999998
2026-04-23T03:47:34.070043+00:00,google,gemini-2.5-flash,cold,es,Q52,51,935,0.000569,0.26682899999999976
2026-04-23T03:47:46.162474+00:00,google,gemini-2.5-flash,cold,es,Q53,49,565,0.000346,0.2671749999999998
2026-04-23T03:47:54.128274+00:00,google,gemini-2.5-flash,cold,es,Q54,56,331,0.000207,0.2673819999999998
2026-04-23T03:48:00.206546+00:00,google,gemini-2.5-flash,cold,es,Q55,47,160,0.000103,0.2674849999999998
2026-04-23T03:48:09.881568+00:00,google,gemini-2.5-flash,cold,es,Q56,101,726,0.000451,0.2679359999999998
2026-04-23T03:48:20.642230+00:00,google,gemini-2.5-flash,cold,es,Q57,77,288,0.000184,0.2681199999999998
2026-04-23T03:48:33.237867+00:00,google,gemini-2.5-flash,cold,es,Q58,62,767,0.000469,0.2685889999999998
2026-04-23T03:48:46.137562+00:00,google,gemini-2.5-flash,cold,es,Q59,56,383,0.000238,0.2688269999999998
2026-04-23T03:48:58.214340+00:00,google,gemini-2.5-flash,cold,es,Q60,78,839,0.000515,0.2693419999999998
2026-04-23T03:49:10.863193+00:00,google,gemini-2.5-flash,cold,es,Q61,64,929,0.000567,0.2699089999999998
2026-04-23T03:49:23.198962+00:00,google,gemini-2.5-flash,cold,es,Q62,65,682,0.000419,0.2703279999999998
2026-04-23T03:49:35.327385+00:00,google,gemini-2.5-flash,cold,es,Q63,79,663,0.00041,0.2707379999999998
2026-04-23T03:49:42.605352+00:00,google,gemini-2.5-flash,cold,es,Q64,97,290,0.000189,0.2709269999999998
2026-04-23T03:49:54.691069+00:00,google,gemini-2.5-flash,cold,es,Q65,80,362,0.000229,0.2711559999999998
2026-04-23T03:50:02.190167+00:00,google,gemini-2.5-flash,cold,es,Q66,110,156,0.00011,0.2712659999999998
2026-04-23T03:50:15.131085+00:00,google,gemini-2.5-flash,cold,es,Q67,77,875,0.000537,0.2718029999999998
2026-04-23T03:50:26.476271+00:00,google,gemini-2.5-flash,cold,es,Q68,73,743,0.000457,0.2722599999999998
2026-04-23T03:50:38.829030+00:00,google,gemini-2.5-flash,cold,es,Q69,65,775,0.000475,0.2727349999999998
2026-04-23T03:50:51.984940+00:00,google,gemini-2.5-flash,cold,es,Q70,57,544,0.000335,0.27306999999999976
2026-04-23T03:51:03.340468+00:00,google,gemini-2.5-flash,cold,es,Q71,123,373,0.000242,0.2733119999999998
2026-04-23T03:51:16.950337+00:00,google,gemini-2.5-flash,cold,es,Q72,70,558,0.000345,0.27365699999999976
2026-04-23T03:51:28.844719+00:00,google,gemini-2.5-flash,cold,es,Q73,105,80,6.4e-05,0.27372099999999977
2026-04-23T03:51:41.427623+00:00,google,gemini-2.5-flash,cold,es,Q74,60,830,0.000507,0.27422799999999975
2026-04-23T03:51:59.049305+00:00,google,gemini-2.5-flash,cold,es,Q75,81,435,0.000273,0.2745009999999998
