timestamp,vendor,model,condition,lang,question_id,input_tokens,output_tokens,cost_usd,cumulative_total_usd
2026-04-23T03:14:12.426872+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q45,4389,235,0.005564,0.23047800000000002
2026-04-23T03:14:14.750283+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q46,4397,97,0.004882,0.23536
2026-04-23T03:14:18.287000+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q47,4402,218,0.005492,0.240852
2026-04-23T03:14:21.060390+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q48,4388,144,0.005108,0.24596
2026-04-23T03:14:23.003676+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q49,4381,69,0.004726,0.250686
2026-04-23T03:14:27.432341+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q50,4385,276,0.005765,0.25645100000000004
2026-04-23T03:14:35.592692+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q51,4389,635,0.007564,0.26401500000000006
2026-04-23T03:14:49.933279+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q52,4395,1091,0.00985,0.2738650000000001
2026-04-23T03:15:00.457984+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q53,4390,790,0.00834,0.2822050000000001
2026-04-23T03:15:02.188502+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q54,4394,62,0.004704,0.2869090000000001
2026-04-23T03:15:03.787540+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q55,4389,61,0.004694,0.29160300000000006
2026-04-23T03:15:10.070753+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q56,4425,485,0.00685,0.2984530000000001
2026-04-23T03:15:25.650821+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q57,4409,1389,0.011354,0.30980700000000005
2026-04-23T03:15:42.152692+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q58,4396,1242,0.010606,0.32041300000000006
2026-04-23T03:16:00.779096+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q59,4398,1357,0.011183,0.33159600000000006
2026-04-23T03:16:14.392033+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q60,4410,1056,0.00969,0.34128600000000003
2026-04-23T03:16:26.759828+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q61,4396,854,0.008666,0.34995200000000004
2026-04-23T03:16:44.665997+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q62,4399,1425,0.011524,0.361476
2026-04-23T03:17:01.439829+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q63,4417,1310,0.010967,0.372443
2026-04-23T03:17:07.123927+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q64,4432,553,0.007197,0.37964000000000003
2026-04-23T03:17:29.746728+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q65,4419,1792,0.013379,0.393019
2026-04-23T03:17:46.649490+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q66,4439,1344,0.011159,0.404178
2026-04-23T03:18:04.050318+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q67,4420,1364,0.01124,0.41541799999999995
2026-04-23T03:18:10.804816+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q68,4416,494,0.006886,0.42230399999999996
2026-04-23T03:18:19.589673+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q69,4405,682,0.007815,0.430119
2026-04-23T03:18:24.581170+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q70,4397,368,0.006237,0.43635599999999997
2026-04-23T03:18:30.020589+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q71,4445,591,0.0074,0.443756
2026-04-23T03:18:41.513288+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q72,4412,908,0.008952,0.452708
2026-04-23T03:18:46.376159+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q73,4434,346,0.006164,0.458872
2026-04-23T03:19:03.114955+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q74,4399,1445,0.011624,0.470496
2026-04-23T03:19:13.713888+00:00,anthropic,claude-haiku-4-5-20251001,hot,en,Q75,4421,759,0.008216,0.478712
2026-04-23T03:19:15.481471+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q01,50,120,0.00065,0.479362
2026-04-23T03:19:17.695061+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q02,55,113,0.00062,0.479982
2026-04-23T03:19:19.850490+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q03,50,130,0.0007,0.480682
2026-04-23T03:19:22.417315+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q04,56,175,0.000931,0.481613
2026-04-23T03:19:24.302791+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q05,50,113,0.000615,0.482228
2026-04-23T03:19:27.158333+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q06,52,148,0.000792,0.48302
2026-04-23T03:19:29.397720+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q07,49,165,0.000874,0.483894
2026-04-23T03:19:31.929152+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q08,59,158,0.000849,0.484743
2026-04-23T03:19:34.219598+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q09,50,138,0.00074,0.485483
2026-04-23T03:19:36.404545+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q10,54,120,0.000654,0.486137
2026-04-23T03:19:38.333743+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q11,48,139,0.000743,0.48688
2026-04-23T03:19:40.220756+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q12,52,134,0.000722,0.487602
2026-04-23T03:19:42.933520+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q13,55,183,0.00097,0.488572
2026-04-23T03:19:45.101977+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q14,57,148,0.000797,0.489369
2026-04-23T03:19:47.219383+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q15,47,141,0.000752,0.490121
2026-04-23T03:19:49.122058+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q16,51,107,0.000586,0.49070699999999995
2026-04-23T03:19:51.200521+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q17,55,127,0.00069,0.491397
2026-04-23T03:19:53.613586+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q18,50,162,0.00086,0.492257
2026-04-23T03:19:55.952617+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q19,52,146,0.000782,0.493039
2026-04-23T03:19:58.353550+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q20,47,117,0.000632,0.493671
2026-04-23T03:20:00.230703+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q21,49,129,0.000694,0.494365
2026-04-23T03:20:02.204630+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q22,54,107,0.000589,0.494954
2026-04-23T03:20:04.217693+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q23,55,121,0.00066,0.495614
2026-04-23T03:20:06.564053+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q24,57,141,0.000762,0.496376
2026-04-23T03:20:09.543550+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q25,53,195,0.001028,0.49740399999999996
2026-04-23T03:20:11.584687+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q26,58,137,0.000743,0.49814699999999995
2026-04-23T03:20:13.234464+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q27,51,114,0.000621,0.49876799999999993
2026-04-23T03:20:15.310481+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q28,46,89,0.000491,0.49925899999999995
2026-04-23T03:20:16.886177+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q29,49,102,0.000559,0.49981799999999993
2026-04-23T03:20:18.468216+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q30,55,71,0.00041,0.5002279999999999
2026-04-23T03:20:19.988297+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q31,49,71,0.000404,0.5006319999999999
2026-04-23T03:20:21.919102+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q32,47,121,0.000652,0.5012839999999998
2026-04-23T03:20:23.970941+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q33,50,121,0.000655,0.5019389999999998
2026-04-23T03:20:26.300919+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q34,62,140,0.000762,0.5027009999999998
2026-04-23T03:20:28.615772+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q35,54,163,0.000869,0.5035699999999999
2026-04-23T03:20:30.658094+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q36,54,121,0.000659,0.5042289999999998
2026-04-23T03:20:33.089394+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q37,64,167,0.000899,0.5051279999999998
2026-04-23T03:20:34.871911+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q38,53,110,0.000603,0.5057309999999998
2026-04-23T03:20:37.257206+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q39,55,139,0.00075,0.5064809999999998
2026-04-23T03:20:39.559708+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q40,66,172,0.000926,0.5074069999999998
2026-04-23T03:20:42.068829+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q41,54,155,0.000829,0.5082359999999998
2026-04-23T03:20:44.018063+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q42,51,121,0.000656,0.5088919999999998
2026-04-23T03:20:46.527024+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q43,51,135,0.000726,0.5096179999999998
2026-04-23T03:20:50.097702+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q44,54,274,0.001424,0.5110419999999998
2026-04-23T03:20:52.005921+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q45,58,129,0.000703,0.5117449999999998
2026-04-23T03:20:54.713398+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q46,66,175,0.000941,0.5126859999999998
2026-04-23T03:20:57.769871+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q47,71,234,0.001241,0.5139269999999998
2026-04-23T03:20:59.819955+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q48,57,152,0.000817,0.5147439999999998
2026-04-23T03:21:00.934020+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q49,50,42,0.00026,0.5150039999999998
2026-04-23T03:21:02.940750+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q50,54,135,0.000729,0.5157329999999998
2026-04-23T03:21:05.677591+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q51,58,200,0.001058,0.5167909999999998
2026-04-23T03:21:09.218181+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q52,64,245,0.001289,0.5180799999999998
2026-04-23T03:21:11.806196+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q53,59,181,0.000964,0.5190439999999997
2026-04-23T03:21:14.200716+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q54,63,116,0.000643,0.5196869999999997
2026-04-23T03:21:16.259831+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q55,58,153,0.000823,0.5205099999999997
2026-04-23T03:21:20.541654+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q56,94,389,0.002039,0.5225489999999997
2026-04-23T03:21:26.038143+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q57,78,509,0.002623,0.5251719999999998
2026-04-23T03:21:29.724779+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q58,65,285,0.00149,0.5266619999999997
2026-04-23T03:21:34.642424+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q59,67,326,0.001697,0.5283589999999997
2026-04-23T03:21:39.106285+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q60,79,299,0.001574,0.5299329999999997
2026-04-23T03:21:44.422262+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q61,65,374,0.001935,0.5318679999999997
2026-04-23T03:21:48.953723+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q62,68,318,0.001658,0.5335259999999997
2026-04-23T03:21:52.005987+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q63,86,210,0.001136,0.5346619999999997
2026-04-23T03:21:55.175668+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q64,101,223,0.001216,0.5358779999999997
2026-04-23T03:21:59.236979+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q65,88,277,0.001473,0.5373509999999997
2026-04-23T03:22:02.788798+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q66,108,263,0.001423,0.5387739999999996
2026-04-23T03:22:05.796777+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q67,89,208,0.001129,0.5399029999999997
2026-04-23T03:22:09.632880+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q68,85,281,0.00149,0.5413929999999997
2026-04-23T03:22:11.915341+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q69,74,168,0.000914,0.5423069999999997
2026-04-23T03:22:15.765615+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q70,66,293,0.001531,0.5438379999999996
2026-04-23T03:22:19.636834+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q71,114,301,0.001619,0.5454569999999996
2026-04-23T03:22:23.238133+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q72,81,264,0.001401,0.5468579999999996
2026-04-23T03:22:25.445395+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q73,103,138,0.000793,0.5476509999999997
2026-04-23T03:22:28.682905+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q74,68,203,0.001083,0.5487339999999996
2026-04-23T03:22:32.475651+00:00,anthropic,claude-haiku-4-5-20251001,cold,en,Q75,90,238,0.00128,0.5500139999999996
2026-04-23T03:22:35.752342+00:00,anthropic,claude-opus-4-7,hot,en,Q01,6309,125,0.10401,0.6540239999999996
2026-04-23T03:22:39.003736+00:00,anthropic,claude-opus-4-7,hot,en,Q02,6316,92,0.10164,0.7556639999999996
2026-04-23T03:22:43.794571+00:00,anthropic,claude-opus-4-7,hot,en,Q03,6310,183,0.108375,0.8640389999999996
2026-04-23T03:22:46.570366+00:00,anthropic,claude-opus-4-7,hot,en,Q04,6319,42,0.097935,0.9619739999999996
2026-04-23T03:22:48.365569+00:00,anthropic,claude-opus-4-7,hot,en,Q05,6306,32,0.09699,1.0589639999999996
2026-04-23T03:22:53.191739+00:00,anthropic,claude-opus-4-7,hot,en,Q06,6312,165,0.107055,1.1660189999999995
2026-04-23T03:23:00.566939+00:00,anthropic,claude-opus-4-7,hot,en,Q07,6306,267,0.114615,1.2806339999999994
2026-04-23T03:23:05.023055+00:00,anthropic,claude-opus-4-7,hot,en,Q08,6319,145,0.10566,1.3862939999999995
2026-04-23T03:23:06.775600+00:00,anthropic,claude-opus-4-7,hot,en,Q09,6308,27,0.096645,1.4829389999999996
2026-04-23T03:23:08.616898+00:00,anthropic,claude-opus-4-7,hot,en,Q10,6312,42,0.09783,1.5807689999999996
2026-04-23T03:23:10.534431+00:00,anthropic,claude-opus-4-7,hot,en,Q11,6305,26,0.096525,1.6772939999999996
2026-04-23T03:23:13.444957+00:00,anthropic,claude-opus-4-7,hot,en,Q12,6309,118,0.103485,1.7807789999999997
2026-04-23T03:23:15.294148+00:00,anthropic,claude-opus-4-7,hot,en,Q13,6318,28,0.09687,1.8776489999999997
2026-04-23T03:23:18.397589+00:00,anthropic,claude-opus-4-7,hot,en,Q14,6319,125,0.10416,1.9818089999999997
2026-04-23T03:23:20.625304+00:00,anthropic,claude-opus-4-7,hot,en,Q15,6306,64,0.09939,2.081199
2026-04-23T03:23:26.806010+00:00,anthropic,claude-opus-4-7,hot,en,Q16,6307,71,0.09993,2.181129
2026-04-23T03:23:37.003999+00:00,anthropic,claude-opus-4-7,hot,en,Q17,6315,413,0.1257,2.306829
2026-04-23T03:23:39.125072+00:00,anthropic,claude-opus-4-7,hot,en,Q18,6316,53,0.098715,2.405544
2026-04-23T03:23:41.230605+00:00,anthropic,claude-opus-4-7,hot,en,Q19,6317,42,0.097905,2.503449
2026-04-23T03:23:43.206031+00:00,anthropic,claude-opus-4-7,hot,en,Q20,6310,47,0.098175,2.6016239999999997
2026-04-23T03:23:45.258919+00:00,anthropic,claude-opus-4-7,hot,en,Q21,6311,33,0.09714,2.6987639999999997
2026-04-23T03:23:47.643168+00:00,anthropic,claude-opus-4-7,hot,en,Q22,6321,45,0.09819,2.7969539999999995
2026-04-23T03:23:50.616190+00:00,anthropic,claude-opus-4-7,hot,en,Q23,6319,111,0.10311,2.9000639999999995
2026-04-23T03:23:52.720795+00:00,anthropic,claude-opus-4-7,hot,en,Q24,6324,66,0.09981,2.9998739999999997
2026-04-23T03:23:55.895484+00:00,anthropic,claude-opus-4-7,hot,en,Q25,6316,117,0.103515,3.1033889999999995
2026-04-23T03:23:58.368986+00:00,anthropic,claude-opus-4-7,hot,en,Q26,6314,61,0.099285,3.2026739999999996
2026-04-23T03:24:04.844232+00:00,anthropic,claude-opus-4-7,hot,en,Q27,6312,234,0.11223,3.3149039999999994
2026-04-23T03:24:07.456759+00:00,anthropic,claude-opus-4-7,hot,en,Q28,6304,55,0.098685,3.4135889999999995
2026-04-23T03:24:12.915556+00:00,anthropic,claude-opus-4-7,hot,en,Q29,6307,160,0.106605,3.5201939999999996
2026-04-23T03:24:15.300349+00:00,anthropic,claude-opus-4-7,hot,en,Q30,6312,66,0.09963,3.6198239999999995
2026-04-23T03:24:17.620955+00:00,anthropic,claude-opus-4-7,hot,en,Q31,6306,42,0.09774,3.7175639999999994
2026-04-23T03:24:21.163708+00:00,anthropic,claude-opus-4-7,hot,en,Q32,6309,147,0.10566,3.8232239999999993
2026-04-23T03:24:26.326781+00:00,anthropic,claude-opus-4-7,hot,en,Q33,6311,233,0.11214,3.9353639999999994
2026-04-23T03:24:34.782311+00:00,anthropic,claude-opus-4-7,hot,en,Q34,6323,499,0.13227,4.067633999999999
2026-04-23T03:24:37.780455+00:00,anthropic,claude-opus-4-7,hot,en,Q35,6314,114,0.10326,4.170893999999999
2026-04-23T03:24:42.172583+00:00,anthropic,claude-opus-4-7,hot,en,Q36,6316,158,0.10659,4.2774839999999985
2026-04-23T03:24:51.743662+00:00,anthropic,claude-opus-4-7,hot,en,Q37,6325,477,0.13065,4.408133999999999
2026-04-23T03:24:55.906956+00:00,anthropic,claude-opus-4-7,hot,en,Q38,6312,138,0.10503,4.513163999999999
2026-04-23T03:25:01.735454+00:00,anthropic,claude-opus-4-7,hot,en,Q39,6317,230,0.112005,4.625168999999999
2026-04-23T03:25:14.686866+00:00,anthropic,claude-opus-4-7,hot,en,Q40,6328,608,0.14052,4.765688999999999
2026-04-23T03:25:27.521845+00:00,anthropic,claude-opus-4-7,hot,en,Q41,6313,607,0.14022,4.905908999999999
2026-04-23T03:25:33.020267+00:00,anthropic,claude-opus-4-7,hot,en,Q42,6310,200,0.10965,5.015559
2026-04-23T03:25:37.517995+00:00,anthropic,claude-opus-4-7,hot,en,Q43,6310,201,0.109725,5.125284
2026-04-23T03:25:40.620105+00:00,anthropic,claude-opus-4-7,hot,en,Q44,6314,105,0.102585,5.227869
2026-04-23T03:25:43.515621+00:00,anthropic,claude-opus-4-7,hot,en,Q45,6325,116,0.103575,5.331444
2026-04-23T03:25:46.951868+00:00,anthropic,claude-opus-4-7,hot,en,Q46,6330,134,0.105,5.436444000000001
2026-04-23T03:25:56.230057+00:00,anthropic,claude-opus-4-7,hot,en,Q47,6337,589,0.13923,5.575674000000001
2026-04-23T03:26:00.760556+00:00,anthropic,claude-opus-4-7,hot,en,Q48,6315,232,0.112125,5.687799000000001
2026-04-23T03:26:03.789808+00:00,anthropic,claude-opus-4-7,hot,en,Q49,6307,96,0.101805,5.789604000000001
2026-04-23T03:26:14.269160+00:00,anthropic,claude-opus-4-7,hot,en,Q50,6312,480,0.13068,5.9202840000000005
2026-04-23T03:26:25.407906+00:00,anthropic,claude-opus-4-7,hot,en,Q51,6317,641,0.14283,6.063114000000001
2026-04-23T03:26:48.796386+00:00,anthropic,claude-opus-4-7,hot,en,Q52,6323,1055,0.17397,6.237084
2026-04-23T03:27:03.836346+00:00,anthropic,claude-opus-4-7,hot,en,Q53,6325,678,0.145725,6.382809
2026-04-23T03:27:08.837188+00:00,anthropic,claude-opus-4-7,hot,en,Q54,6324,172,0.10776,6.490569
2026-04-23T03:27:11.481413+00:00,anthropic,claude-opus-4-7,hot,en,Q55,6316,77,0.100515,6.5910839999999995
2026-04-23T03:27:20.465274+00:00,anthropic,claude-opus-4-7,hot,en,Q56,6371,590,0.139815,6.730898999999999
2026-04-23T03:27:40.742924+00:00,anthropic,claude-opus-4-7,hot,en,Q57,6349,1319,0.19416,6.925058999999999
2026-04-23T03:28:02.309553+00:00,anthropic,claude-opus-4-7,hot,en,Q58,6336,1182,0.18369,7.1087489999999995
2026-04-23T03:28:21.819310+00:00,anthropic,claude-opus-4-7,hot,en,Q59,6337,1028,0.172155,7.280904
2026-04-23T03:28:41.742766+00:00,anthropic,claude-opus-4-7,hot,en,Q60,6349,991,0.16956,7.450463999999999
2026-04-23T03:29:06.010255+00:00,anthropic,claude-opus-4-7,hot,en,Q61,6335,1214,0.186075,7.636538999999999
2026-04-23T03:29:24.756477+00:00,anthropic,claude-opus-4-7,hot,en,Q62,6339,1004,0.170385,7.806923999999999
2026-04-23T03:29:55.860265+00:00,anthropic,claude-opus-4-7,hot,en,Q63,6361,1671,0.22074,8.027663999999998
2026-04-23T03:30:08.662098+00:00,anthropic,claude-opus-4-7,hot,en,Q64,6378,773,0.153645,8.181308999999997
